,Surprise_FACE,Area_size,Ceiling_height,Light_contrast,Light_levels,Light_temperature,Blocked_path,Empty_room,Hiding_place,Interior_arrangement,Triggers_present,Battery_present,Note_present,Event,Cutscene,Channel_id
939,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,NinjaKuma
940,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,NinjaKuma
941,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,NinjaKuma
942,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,NinjaKuma
943,1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,NinjaKuma
944,1.0,-1,0,-1,1,0,-1,1,0,0,0,1,0,1,0,NinjaKuma
945,1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,NinjaKuma
946,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,NinjaKuma
947,1.0,1,0,-1,1,-1,0,1,0,1,-1,1,0,-1,0,NinjaKuma
948,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,0,0,NinjaKuma
949,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,0,0,NinjaKuma
950,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,NinjaKuma
951,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,NinjaKuma
952,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,NinjaKuma
953,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,NinjaKuma
954,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NinjaKuma
955,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,NinjaKuma
956,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NinjaKuma
957,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,NinjaKuma
958,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
959,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NinjaKuma
960,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,NinjaKuma
961,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,NinjaKuma
962,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,-1,0,NinjaKuma
963,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NinjaKuma
964,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NinjaKuma
965,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,NinjaKuma
966,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,NinjaKuma
967,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,NinjaKuma
968,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,NinjaKuma
969,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,NinjaKuma
970,-1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,NinjaKuma
971,-1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,NinjaKuma
972,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,NinjaKuma
973,-1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,NinjaKuma
974,-1.0,1,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,NinjaKuma
975,-1.0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,NinjaKuma
976,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,NinjaKuma
977,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,NinjaKuma
978,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,NinjaKuma
979,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,NinjaKuma
980,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,NinjaKuma
981,-1.0,-1,0,1,1,0,-1,0,0,0,0,0,1,-1,0,NinjaKuma
982,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,NinjaKuma
983,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,NinjaKuma
984,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,NinjaKuma
985,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,NinjaKuma
986,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
987,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
988,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,-1,0,NinjaKuma
989,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,NinjaKuma
990,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,NinjaKuma
991,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,NinjaKuma
992,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
993,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,NinjaKuma
994,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,NinjaKuma
995,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,NinjaKuma
996,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,NinjaKuma
997,-1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,NinjaKuma
998,1.0,0,0,0,-1,1,-1,0,0,1,-1,0,1,0,0,Pewdiepie
999,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Pewdiepie
1000,1.0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,Pewdiepie
1001,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,Pewdiepie
1002,1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Pewdiepie
1003,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,1,0,Pewdiepie
1004,1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,-1,0,Pewdiepie
1005,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1006,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,Pewdiepie
1007,1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,Pewdiepie
1008,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,Pewdiepie
1009,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Pewdiepie
1010,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,Pewdiepie
1011,1.0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,Pewdiepie
1012,1.0,0,0,0,0,0,-1,0,0,0,1,-1,0,1,0,Pewdiepie
1013,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,Pewdiepie
1014,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Pewdiepie
1015,1.0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,Pewdiepie
1016,1.0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,Pewdiepie
1017,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Pewdiepie
1018,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Pewdiepie
1019,1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Pewdiepie
1020,1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,Pewdiepie
1021,1.0,-1,-1,0,0,0,0,1,0,0,1,0,-1,0,0,Pewdiepie
1022,1.0,0,0,0,0,0,1,-1,0,-1,0,0,0,1,0,Pewdiepie
1023,1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Pewdiepie
1024,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1025,1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,Pewdiepie
1026,1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,Pewdiepie
1027,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,Pewdiepie
1028,-1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,Pewdiepie
1029,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,Pewdiepie
1030,-1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,Pewdiepie
1031,-1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,Pewdiepie
1032,-1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,Pewdiepie
1033,-1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,Pewdiepie
1034,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,Pewdiepie
1035,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Pewdiepie
1036,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Pewdiepie
1037,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Pewdiepie
1038,-1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Pewdiepie
1039,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,Pewdiepie
1040,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,Pewdiepie
1041,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pewdiepie
1042,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pewdiepie
1043,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pewdiepie
1044,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pewdiepie
1045,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Pewdiepie
1046,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pewdiepie
1047,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Pewdiepie
1048,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pewdiepie
1049,-1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,Pewdiepie
1050,-1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,Pewdiepie
1051,-1.0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,Pewdiepie
1052,-1.0,1,1,0,0,0,0,-1,0,0,0,0,1,0,0,Pewdiepie
1053,-1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,Pewdiepie
1054,-1.0,0,0,0,0,0,-1,1,0,1,0,0,0,-1,0,Pewdiepie
1055,-1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Pewdiepie
1056,1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,SuzyLu
1057,1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,-1,0,SuzyLu
1058,1.0,0,0,0,-1,0,-1,0,0,1,-1,1,0,0,0,SuzyLu
1059,1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,0,0,SuzyLu
1060,1.0,0,0,-1,-1,0,0,0,0,0,1,0,1,0,0,SuzyLu
1061,1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,SuzyLu
1062,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,SuzyLu
1063,1.0,1,1,1,0,0,-1,0,0,1,-1,0,1,-1,-1,SuzyLu
1064,1.0,-1,0,0,0,0,0,-1,0,0,-1,0,1,-1,0,SuzyLu
1065,1.0,1,0,0,0,0,0,1,0,0,1,0,-1,0,0,SuzyLu
1066,1.0,0,0,0,1,0,-1,1,0,1,0,0,0,-1,0,SuzyLu
1067,1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,SuzyLu
1068,1.0,-1,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,SuzyLu
1069,1.0,-1,-1,-1,0,-1,0,1,0,0,0,1,-1,0,0,SuzyLu
1070,1.0,1,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,SuzyLu
1071,1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,SuzyLu
1072,1.0,-1,0,0,0,-1,-1,1,0,1,0,0,-1,0,0,SuzyLu
1073,1.0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,0,SuzyLu
1074,1.0,-1,0,1,-1,0,-1,0,0,0,1,0,-1,1,0,SuzyLu
1075,1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,SuzyLu
1076,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,1,SuzyLu
1077,1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,SuzyLu
1078,1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,SuzyLu
1079,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,SuzyLu
1080,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,SuzyLu
1081,1.0,-1,0,0,0,0,-1,0,1,0,0,0,0,1,0,SuzyLu
1082,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,SuzyLu
1083,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,SuzyLu
1084,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SuzyLu
1085,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,SuzyLu
1086,1.0,0,0,1,1,0,1,0,0,0,-1,1,0,0,0,SuzyLu
1087,1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,SuzyLu
1088,1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,SuzyLu
1089,1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,SuzyLu
1090,1.0,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,SuzyLu
1091,1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,SuzyLu
1092,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,SuzyLu
1093,-1.0,1,0,-1,-1,0,-1,0,0,1,0,0,0,1,0,SuzyLu
1094,-1.0,0,0,0,1,0,1,0,0,-1,1,-1,0,0,0,SuzyLu
1095,-1.0,-1,0,1,1,0,1,0,0,-1,0,0,0,1,0,SuzyLu
1096,-1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,-1,0,SuzyLu
1097,-1.0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,SuzyLu
1098,-1.0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,SuzyLu
1099,-1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,SuzyLu
1100,-1.0,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,0,0,SuzyLu
1101,-1.0,1,1,1,1,0,0,0,0,0,0,-1,1,1,0,SuzyLu
1102,-1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,SuzyLu
1103,-1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,SuzyLu
1104,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,SuzyLu
1105,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,SuzyLu
1106,-1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,1,0,SuzyLu
1107,-1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,SuzyLu
1108,-1.0,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,SuzyLu
1109,-1.0,1,0,0,0,1,1,-1,0,-1,0,0,1,0,0,SuzyLu
1110,-1.0,1,0,0,-1,0,1,0,0,0,0,0,-1,0,0,SuzyLu
1111,-1.0,0,1,0,1,1,-1,0,0,0,0,0,1,1,0,SuzyLu
1112,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,-1,0,SuzyLu
1113,-1.0,1,1,0,0,0,0,-1,0,0,-1,0,1,0,0,SuzyLu
1114,-1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,SuzyLu
1115,-1.0,1,0,0,0,0,1,0,0,0,0,1,-1,0,0,SuzyLu
1116,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,-1,0,SuzyLu
1117,-1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,SuzyLu
1118,-1.0,1,0,0,0,0,1,0,-1,0,0,0,0,-1,0,SuzyLu
1119,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SuzyLu
1120,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SuzyLu
1121,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,SuzyLu
1122,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,SuzyLu
1123,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,SuzyLu
1124,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,SuzyLu
1125,-1.0,1,0,0,0,0,1,0,0,0,-1,0,0,1,0,SuzyLu
1126,-1.0,-1,0,0,0,0,-1,0,0,0,0,-1,1,0,0,SuzyLu
1127,-1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,SuzyLu
1128,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,SuzyLu
1129,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,SuzyLu
1130,1.0,1,1,1,1,0,1,-1,0,-1,-1,0,0,0,0,Yamimash
1131,1.0,0,0,1,1,0,1,-1,0,-1,1,0,0,1,1,Yamimash
1132,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,1,0,Yamimash
1133,1.0,0,0,0,-1,0,1,-1,0,-1,0,0,0,1,0,Yamimash
1134,1.0,0,0,1,-1,1,0,-1,0,0,-1,0,1,0,0,Yamimash
1135,1.0,0,0,-1,1,-1,0,1,0,0,1,0,-1,1,0,Yamimash
1136,1.0,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,Yamimash
1137,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,Yamimash
1138,1.0,0,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,Yamimash
1139,1.0,0,1,0,1,1,-1,0,0,0,0,0,1,0,0,Yamimash
1140,1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Yamimash
1141,1.0,-1,-1,0,0,0,0,1,0,0,0,1,-1,0,0,Yamimash
1142,1.0,1,1,0,0,0,0,-1,0,0,0,-1,1,0,0,Yamimash
1143,1.0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,Yamimash
1144,1.0,0,0,-1,-1,0,-1,0,0,0,1,-1,0,1,0,Yamimash
1145,1.0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,Yamimash
1146,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1147,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1148,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1149,1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Yamimash
1150,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1151,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1152,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1153,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Yamimash
1154,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Yamimash
1155,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Yamimash
1156,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1157,1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1158,1.0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1159,1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1160,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yamimash
1161,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Yamimash
1162,1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,Yamimash
1163,1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1164,1.0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,Yamimash
1165,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1166,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1167,1.0,1,0,0,0,0,0,0,-1,0,0,-1,0,1,0,Yamimash
1168,1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,Yamimash
1169,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1170,1.0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,Yamimash
1171,1.0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,Yamimash
1172,-1.0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,0,Yamimash
1173,-1.0,0,0,0,1,-1,1,0,0,-1,1,0,-1,1,0,Yamimash
1174,-1.0,0,0,-1,-1,0,-1,1,0,1,-1,0,0,-1,0,Yamimash
1175,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Yamimash
1176,-1.0,1,1,1,0,1,0,-1,0,0,-1,0,1,-1,0,Yamimash
1177,-1.0,-1,0,0,1,0,-1,0,0,0,0,0,1,0,0,Yamimash
1178,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,0,0,Yamimash
1179,-1.0,1,0,-1,1,0,1,0,0,0,-1,0,1,0,0,Yamimash
1180,-1.0,0,0,0,1,-1,0,0,0,1,-1,0,1,-1,0,Yamimash
1181,-1.0,1,0,-1,-1,0,0,1,-1,0,0,0,0,-1,-1,Yamimash
1182,-1.0,-1,-1,1,1,0,0,1,0,0,0,0,-1,0,0,Yamimash
1183,-1.0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,Yamimash
1184,-1.0,-1,0,0,0,0,-1,0,1,0,0,1,0,1,0,Yamimash
1185,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Yamimash
1186,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1187,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,-1,0,Yamimash
1188,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1189,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1190,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1191,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1192,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1193,-1.0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1194,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Yamimash
1195,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1196,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1197,-1.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1198,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1199,-1.0,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,Yamimash
1200,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1201,-1.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,Yamimash
1202,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1203,-1.0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,Yamimash
1204,-1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Yamimash
1205,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yamimash
1206,-1.0,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,Yamimash
1207,-1.0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,Yamimash
1208,-1.0,1,1,0,1,0,0,-1,0,0,0,0,1,0,0,Yamimash
1209,-1.0,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,0,Yamimash
1210,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1211,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
1212,-1.0,-1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,Yamimash
1213,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yamimash
